set,collector_number,language,treatment,object_type,name,scryfall_id,layout,type_line,frame_effects,promo_types,source_finish_options,finish,physical_pairing,finish_detail
HOB,204,English,Middle-earth Classic Artist,card,"Glamdring, Foe-hammer // Gleam of Death",53cd94e9-6006-4d43-8032-7920103740fa,adventure,Legendary Artifact — Equipment // Sorcery — Adventure,"legendary,inverted",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,205,English,Middle-earth Classic Artist,card,The Eagles Are Coming!,62a7ff97-b940-4745-9e2e-3258fb51b846,normal,Instant,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,205,English,Middle-earth Classic Artist,card,The Eagles Are Coming!,62a7ff97-b940-4745-9e2e-3258fb51b846,normal,Instant,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,206,English,Middle-earth Classic Artist,card,Dreaded Bat-Cloud,1d84b0f8-aa9d-46b5-b46d-cb291aa6af9a,normal,Creature — Bat,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,206,English,Middle-earth Classic Artist,card,Dreaded Bat-Cloud,1d84b0f8-aa9d-46b5-b46d-cb291aa6af9a,normal,Creature — Bat,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,207,English,Middle-earth Classic Artist,card,The Lonely Mountain,0015ae49-bc21-4cf3-bb46-3df52760e183,normal,Land — Mountain,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,207,English,Middle-earth Classic Artist,card,The Lonely Mountain,0015ae49-bc21-4cf3-bb46-3df52760e183,normal,Land — Mountain,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,208,English,Middle-earth Classic Artist,card,Chief Warg's Company,0dd7b2d8-ca9d-4125-b57e-9b14deae8d9b,normal,Creature — Wolf,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,208,English,Middle-earth Classic Artist,card,Chief Warg's Company,0dd7b2d8-ca9d-4125-b57e-9b14deae8d9b,normal,Creature — Wolf,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,209,English,Middle-earth Classic Artist,card,Thorin's Last Stand,089e8e4b-c367-4d86-a69a-951f7d779aaf,normal,Instant,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,209,English,Middle-earth Classic Artist,card,Thorin's Last Stand,089e8e4b-c367-4d86-a69a-951f7d779aaf,normal,Instant,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,210,English,Middle-earth Classic Artist,card,Bard's Company,7ca1300a-0ac3-413b-9617-5e8d1b5f1ca2,normal,Creature — Human Citizen,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,210,English,Middle-earth Classic Artist,card,Bard's Company,7ca1300a-0ac3-413b-9617-5e8d1b5f1ca2,normal,Creature — Human Citizen,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,211,English,Middle-earth Classic Artist,card,Bolg's Company,a2ba9d82-83b6-43dd-8eb8-2401be0df754,normal,Creature — Goblin Soldier,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,211,English,Middle-earth Classic Artist,card,Bolg's Company,a2ba9d82-83b6-43dd-8eb8-2401be0df754,normal,Creature — Goblin Soldier,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,212,English,Middle-earth Classic Artist,card,Dáin's Company,323f7ae8-9247-479e-aead-f46018a3d81d,normal,Creature — Dwarf Warrior,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,212,English,Middle-earth Classic Artist,card,Dáin's Company,323f7ae8-9247-479e-aead-f46018a3d81d,normal,Creature — Dwarf Warrior,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,213,English,Middle-earth Classic Artist,card,Thranduil's Company,fcdfce79-c8da-4662-93c2-054e5328e18c,normal,Creature — Elf Soldier,inverted,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,213,English,Middle-earth Classic Artist,card,Thranduil's Company,fcdfce79-c8da-4662-93c2-054e5328e18c,normal,Creature — Elf Soldier,inverted,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,214,English,Showcase,card,Belladonna Took,0ff767b1-b04d-4d1d-bc91-3bd1361c5ee8,normal,Legendary Creature — Halfling Citizen,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,214,English,Showcase,card,Belladonna Took,0ff767b1-b04d-4d1d-bc91-3bd1361c5ee8,normal,Legendary Creature — Halfling Citizen,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,215,English,Showcase,card,"Bofur, Reliable Guardian // Concerted Care",a221baee-6ed1-4f11-b38c-e0be8531e170,adventure,Legendary Creature — Dwarf Scout // Instant — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,215,English,Showcase,card,"Bofur, Reliable Guardian // Concerted Care",a221baee-6ed1-4f11-b38c-e0be8531e170,adventure,Legendary Creature — Dwarf Scout // Instant — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,216,English,Showcase,card,Iron Hills Blacksmith,6b428a9a-3a59-4416-b00b-78e2cb73e2d6,normal,Creature — Dwarf Artificer,showcase,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,216,English,Showcase,card,Iron Hills Blacksmith,6b428a9a-3a59-4416-b00b-78e2cb73e2d6,normal,Creature — Dwarf Artificer,showcase,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,217,English,Showcase,card,The Queen of Dale,7d635dfb-0a48-4965-82d1-d98f943bb28d,normal,Legendary Creature — Human Noble,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,217,English,Showcase,card,The Queen of Dale,7d635dfb-0a48-4965-82d1-d98f943bb28d,normal,Legendary Creature — Human Noble,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,218,English,Showcase,card,"Bilbo, Luckwearer // Burglar's Plot",b5fe776d-00c2-4d5d-9493-77dd754aa728,adventure,Legendary Creature — Halfling Rogue // Sorcery — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,218,English,Showcase,card,"Bilbo, Luckwearer // Burglar's Plot",b5fe776d-00c2-4d5d-9493-77dd754aa728,adventure,Legendary Creature — Halfling Rogue // Sorcery — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,219,English,Showcase,card,"Bilbo, Thief in the Night",dda07973-ed78-4f50-8794-f5cbfc6e8975,normal,Legendary Creature — Halfling Rogue,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,219,English,Showcase,card,"Bilbo, Thief in the Night",dda07973-ed78-4f50-8794-f5cbfc6e8975,normal,Legendary Creature — Halfling Rogue,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,220,English,Showcase,card,Fateful Discovery,958f0de2-d209-4e97-9ad4-dedf5da304b8,normal,Enchantment,"showcase,enchantment",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,220,English,Showcase,card,Fateful Discovery,958f0de2-d209-4e97-9ad4-dedf5da304b8,normal,Enchantment,"showcase,enchantment",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,221,English,Showcase,card,Most Decrepit Old Bird // Speak Secrets,9093b067-e18e-4a6a-b4a6-cd67bcd4d5a7,adventure,Creature — Bird // Sorcery — Adventure,showcase,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,221,English,Showcase,card,Most Decrepit Old Bird // Speak Secrets,9093b067-e18e-4a6a-b4a6-cd67bcd4d5a7,adventure,Creature — Bird // Sorcery — Adventure,showcase,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,222,English,Showcase,card,"Azog, Moria's Ruin",0b9ef17a-02a4-44c6-b0b3-9eccf7f324fd,normal,Legendary Creature — Goblin Soldier,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,222,English,Showcase,card,"Azog, Moria's Ruin",0b9ef17a-02a4-44c6-b0b3-9eccf7f324fd,normal,Legendary Creature — Goblin Soldier,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,223,English,Showcase,card,Great Ugly-Looking Goblin // Clap! Snap!,7f63f810-15a8-4bec-bd39-dbca453bcc1e,adventure,Creature — Goblin Soldier // Sorcery — Adventure,showcase,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,223,English,Showcase,card,Great Ugly-Looking Goblin // Clap! Snap!,7f63f810-15a8-4bec-bd39-dbca453bcc1e,adventure,Creature — Goblin Soldier // Sorcery — Adventure,showcase,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,224,English,Showcase,card,Head of the Hunt,d670ed30-e7e0-4908-ac9c-bdcab61092ef,normal,Creature — Wolf,showcase,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,224,English,Showcase,card,Head of the Hunt,d670ed30-e7e0-4908-ac9c-bdcab61092ef,normal,Creature — Wolf,showcase,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,225,English,Showcase,card,Desert Were-Worm,3f4794de-701d-4619-8b8b-cbfdd860c567,normal,Creature — Dragon Wurm,showcase,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,225,English,Showcase,card,Desert Were-Worm,3f4794de-701d-4619-8b8b-cbfdd860c567,normal,Creature — Dragon Wurm,showcase,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,226,English,Showcase,card,Desolation of Smaug,738d50ff-1bff-4841-93de-ccf521b2542f,normal,Sorcery,showcase,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,226,English,Showcase,card,Desolation of Smaug,738d50ff-1bff-4841-93de-ccf521b2542f,normal,Sorcery,showcase,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,227,English,Showcase,card,Glóin the Mighty // Easy Pickings,7c9bfc6e-648a-482b-9483-9e8538726f53,adventure,Legendary Creature — Dwarf Warrior // Sorcery — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,227,English,Showcase,card,Glóin the Mighty // Easy Pickings,7c9bfc6e-648a-482b-9483-9e8538726f53,adventure,Legendary Creature — Dwarf Warrior // Sorcery — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,228,English,Showcase,card,Last Light of Durin's Day,ba42b0f3-3f2f-4fbe-b56d-c2cb477f1182,normal,Enchantment,"showcase,enchantment",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,228,English,Showcase,card,Last Light of Durin's Day,ba42b0f3-3f2f-4fbe-b56d-c2cb477f1182,normal,Enchantment,"showcase,enchantment",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,229,English,Showcase,card,Smaug the Magnificent,4edcf8eb-d0b0-4aec-bec0-64c56982cdce,normal,Legendary Creature — Dragon,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,229,English,Showcase,card,Smaug the Magnificent,4edcf8eb-d0b0-4aec-bec0-64c56982cdce,normal,Legendary Creature — Dragon,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,230,English,Showcase,card,Beorn the Fierce,949e4c23-d0e7-4e11-abd4-33ff78b1c963,normal,Legendary Creature — Bear Shapeshifter Warrior,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,230,English,Showcase,card,Beorn the Fierce,949e4c23-d0e7-4e11-abd4-33ff78b1c963,normal,Legendary Creature — Bear Shapeshifter Warrior,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,231,English,Showcase,card,Dancing from Dark to Dawn,85f488cf-eb8a-43f6-9ed8-523daba284fa,normal,Enchantment,"showcase,enchantment",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,231,English,Showcase,card,Dancing from Dark to Dawn,85f488cf-eb8a-43f6-9ed8-523daba284fa,normal,Enchantment,"showcase,enchantment",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,232,English,Showcase,card,The Notary Hobbits,b2b6ac15-2266-442a-99e5-96db904e1fd7,normal,Legendary Creature — Halfling Advisor,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,232,English,Showcase,card,The Notary Hobbits,b2b6ac15-2266-442a-99e5-96db904e1fd7,normal,Legendary Creature — Halfling Advisor,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,233,English,Showcase,card,"Thranduil, Sindarin Liege // Silvan Rally",0992ce8b-7bef-4799-a52d-7a46021a8672,adventure,Legendary Creature — Elf Noble // Sorcery — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,233,English,Showcase,card,"Thranduil, Sindarin Liege // Silvan Rally",0992ce8b-7bef-4799-a52d-7a46021a8672,adventure,Legendary Creature — Elf Noble // Sorcery — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,234,English,Showcase,card,The Arkenstone // Seek the Heart,ba3ff39b-b591-4434-8d41-4826d0809ca7,adventure,Legendary Artifact // Sorcery — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,234,English,Showcase,card,The Arkenstone // Seek the Heart,ba3ff39b-b591-4434-8d41-4826d0809ca7,adventure,Legendary Artifact // Sorcery — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,235,English,Showcase,card,My Precious // Allure of Power,ceb193ed-b05f-4820-a17f-e2982bf547ae,adventure,Legendary Artifact — Equipment // Instant — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,235,English,Showcase,card,My Precious // Allure of Power,ceb193ed-b05f-4820-a17f-e2982bf547ae,adventure,Legendary Artifact — Equipment // Instant — Adventure,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,236,English,Showcase,card,"Orcrist, Goblin-cleaver",758b4398-4522-49c8-94de-b0d647532544,normal,Legendary Artifact — Equipment,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,236,English,Showcase,card,"Orcrist, Goblin-cleaver",758b4398-4522-49c8-94de-b0d647532544,normal,Legendary Artifact — Equipment,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,237,English,Showcase,card,"Sting, Bilbo's Sword",30420a65-65f2-4331-9a5d-b1771da936b0,normal,Legendary Artifact — Equipment,"legendary,showcase",universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,237,English,Showcase,card,"Sting, Bilbo's Sword",30420a65-65f2-4331-9a5d-b1771da936b0,normal,Legendary Artifact — Equipment,"legendary,showcase",universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,238,English,Showcase,card,Elven Passage,c9789696-a702-4294-afd7-c48e5fc84398,normal,Land,showcase,universesbeyond,foil|nonfoil,nonfoil,,nonfoil
HOB,238,English,Showcase,card,Elven Passage,c9789696-a702-4294-afd7-c48e5fc84398,normal,Land,showcase,universesbeyond,foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,239,English,Dragon Hoard Poster,card,Gleaming Splendor,4a4ca473-3000-4e98-9881-03372c4f79a5,normal,Enchantment,"enchantment,inverted","poster,universesbeyond",foil|nonfoil,nonfoil,,nonfoil
HOB,239,English,Dragon Hoard Poster,card,Gleaming Splendor,4a4ca473-3000-4e98-9881-03372c4f79a5,normal,Enchantment,"enchantment,inverted","poster,universesbeyond",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,240,English,Dragon Hoard Poster,card,The Lord of the Eagles,8acfaac6-5a63-4fd6-999b-562e989e2ce1,normal,Legendary Creature — Bird Noble,"legendary,inverted","poster,universesbeyond",foil|nonfoil,nonfoil,,nonfoil
HOB,240,English,Dragon Hoard Poster,card,The Lord of the Eagles,8acfaac6-5a63-4fd6-999b-562e989e2ce1,normal,Legendary Creature — Bird Noble,"legendary,inverted","poster,universesbeyond",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,241,English,Dragon Hoard Poster,card,"Gollum, Riddle Master",0c13e282-bbfb-4601-94ff-803874634371,normal,Legendary Creature — Halfling Horror,"legendary,inverted","poster,universesbeyond",foil|nonfoil,nonfoil,,nonfoil
HOB,241,English,Dragon Hoard Poster,card,"Gollum, Riddle Master",0c13e282-bbfb-4601-94ff-803874634371,normal,Legendary Creature — Halfling Horror,"legendary,inverted","poster,universesbeyond",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,242,English,Dragon Hoard Poster,card,"Gandalf, Goblins' Bane // Flameshape",efc66a6b-8ac7-4cb7-82f1-710fb0e86f82,adventure,Legendary Creature — Avatar Wizard // Sorcery — Adventure,"legendary,inverted","poster,universesbeyond",foil|nonfoil,nonfoil,,nonfoil
HOB,242,English,Dragon Hoard Poster,card,"Gandalf, Goblins' Bane // Flameshape",efc66a6b-8ac7-4cb7-82f1-710fb0e86f82,adventure,Legendary Creature — Avatar Wizard // Sorcery — Adventure,"legendary,inverted","poster,universesbeyond",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,243,English,Dragon Hoard Poster,card,"Thorin, Mountain-king",2401d2a5-f65b-4a13-906c-999990589a1e,normal,Legendary Creature — Dwarf Noble,"legendary,inverted","poster,universesbeyond",foil|nonfoil,nonfoil,,nonfoil
HOB,243,English,Dragon Hoard Poster,card,"Thorin, Mountain-king",2401d2a5-f65b-4a13-906c-999990589a1e,normal,Legendary Creature — Dwarf Noble,"legendary,inverted","poster,universesbeyond",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,244,English,Dragon Hoard Poster,card,"Bard, King of Dale",a4adb258-381e-4e64-9f93-9fcf943be360,normal,Legendary Creature — Human Noble Archer,"legendary,inverted","poster,universesbeyond",foil|nonfoil,nonfoil,,nonfoil
HOB,244,English,Dragon Hoard Poster,card,"Bard, King of Dale",a4adb258-381e-4e64-9f93-9fcf943be360,normal,Legendary Creature — Human Noble Archer,"legendary,inverted","poster,universesbeyond",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,245,English,Dragon Hoard Poster,card,"Smaug, Wicked Worm",189a7d55-c3ec-4402-a3b3-72817f533e87,normal,Legendary Creature — Dragon,"legendary,inverted","poster,universesbeyond",foil|nonfoil,nonfoil,,nonfoil
HOB,245,English,Dragon Hoard Poster,card,"Smaug, Wicked Worm",189a7d55-c3ec-4402-a3b3-72817f533e87,normal,Legendary Creature — Dragon,"legendary,inverted","poster,universesbeyond",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,246,English,Dragon Hoard Poster,card,"Thranduil, the Elvenking",a416ca91-e646-40b4-824c-24aed6b9c683,normal,Legendary Creature — Elf Noble,"legendary,inverted","poster,universesbeyond",foil|nonfoil,nonfoil,,nonfoil
HOB,246,English,Dragon Hoard Poster,card,"Thranduil, the Elvenking",a416ca91-e646-40b4-824c-24aed6b9c683,normal,Legendary Creature — Elf Noble,"legendary,inverted","poster,universesbeyond",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,247,English,Dragon Hoard Poster,card,The Arkenstone // Seek the Heart,6c6193e8-453b-49dd-ad65-ee6e363bff93,adventure,Legendary Artifact // Sorcery — Adventure,"legendary,inverted","poster,universesbeyond",foil|nonfoil,nonfoil,,nonfoil
HOB,247,English,Dragon Hoard Poster,card,The Arkenstone // Seek the Heart,6c6193e8-453b-49dd-ad65-ee6e363bff93,adventure,Legendary Artifact // Sorcery — Adventure,"legendary,inverted","poster,universesbeyond",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,248,English,Dragon Hoard Poster,card,The Lonely Mountain,d9919a30-d60e-438e-b132-22e56b3cdf68,normal,Land — Mountain,inverted,"poster,universesbeyond",foil|nonfoil,nonfoil,,nonfoil
HOB,248,English,Dragon Hoard Poster,card,The Lonely Mountain,d9919a30-d60e-438e-b132-22e56b3cdf68,normal,Land — Mountain,inverted,"poster,universesbeyond",foil|nonfoil,foil,,traditional_foil_or_foil_unspecified
HOB,249,English,Dragon Hoard Poster,card,Smaug the Magnificent,43c56e15-ba46-4a27-b9b0-55cde9f8c933,normal,Legendary Creature — Dragon,legendary,"poster,headliner,gleaminggold,universesbeyond",foil,foil,,traditional_foil_or_foil_unspecified
HOB,250,English,Surge Foil,card,Belladonna Took,f2522398-39d2-43d3-9019-349e22438f65,normal,Legendary Creature — Halfling Citizen,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,251,English,Surge Foil,card,"Bofur, Reliable Guardian // Concerted Care",7d9a89d1-3122-4fd8-b77f-5163c01b560c,adventure,Legendary Creature — Dwarf Scout // Instant — Adventure,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,252,English,Surge Foil,card,Iron Hills Blacksmith,8b592de0-0bf9-4972-9f43-c8ac1c3a1299,normal,Creature — Dwarf Artificer,showcase,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,253,English,Surge Foil,card,The Queen of Dale,4cff1878-3f23-4a0a-ad79-28a44921cca8,normal,Legendary Creature — Human Noble,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,254,English,Surge Foil,card,"Bilbo, Luckwearer // Burglar's Plot",79892a5d-80df-4ee1-b482-30e57aaabf21,adventure,Legendary Creature — Halfling Rogue // Sorcery — Adventure,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,255,English,Surge Foil,card,"Bilbo, Thief in the Night",c0c313d6-5a76-459d-9db1-9491c57861fe,normal,Legendary Creature — Halfling Rogue,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,256,English,Surge Foil,card,Fateful Discovery,6a928a14-b906-402f-96e4-8b9391d6536c,normal,Enchantment,"showcase,enchantment","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,257,English,Surge Foil,card,Most Decrepit Old Bird // Speak Secrets,289a6c72-3d0d-402d-8e27-9ad0e254d5f6,adventure,Creature — Bird // Sorcery — Adventure,showcase,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,258,English,Surge Foil,card,"Azog, Moria's Ruin",2e359014-f003-4dd6-bc97-ef2a5c515a23,normal,Legendary Creature — Goblin Soldier,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,259,English,Surge Foil,card,Great Ugly-Looking Goblin // Clap! Snap!,68fe7914-21b4-44eb-9432-3b1637864bc1,adventure,Creature — Goblin Soldier // Sorcery — Adventure,showcase,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,260,English,Surge Foil,card,Head of the Hunt,77d2a543-d94f-4814-a60f-72c224e5768a,normal,Creature — Wolf,showcase,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,261,English,Surge Foil,card,Desert Were-Worm,cfe91642-7651-4902-8386-b18cfb506925,normal,Creature — Dragon Wurm,showcase,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,262,English,Surge Foil,card,Desolation of Smaug,4bb4033e-8b96-4c35-ab03-ff188002ae73,normal,Sorcery,showcase,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,263,English,Surge Foil,card,Glóin the Mighty // Easy Pickings,5546390b-3957-4e3b-aa64-85692381f53f,adventure,Legendary Creature — Dwarf Warrior // Sorcery — Adventure,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,264,English,Surge Foil,card,Last Light of Durin's Day,7cb22e85-8d54-48a9-a006-d6e2f3ff00e1,normal,Enchantment,"showcase,enchantment","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,265,English,Surge Foil,card,Smaug the Magnificent,b6529666-0ec8-45a8-8740-3bffc19d2265,normal,Legendary Creature — Dragon,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,266,English,Surge Foil,card,Beorn the Fierce,9f921e6b-12f0-4497-86ee-f2b4f4fa319a,normal,Legendary Creature — Bear Shapeshifter Warrior,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,267,English,Surge Foil,card,Dancing from Dark to Dawn,9fa9a9de-ca46-4ea1-8fdb-4ccd3ef86805,normal,Enchantment,"showcase,enchantment","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,268,English,Surge Foil,card,The Notary Hobbits,0e88b614-f5b3-4e1e-beed-3c49e366be11,normal,Legendary Creature — Halfling Advisor,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,269,English,Surge Foil,card,"Thranduil, Sindarin Liege // Silvan Rally",a84cd965-fe5f-42e5-9775-d0285fe84308,adventure,Legendary Creature — Elf Noble // Sorcery — Adventure,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,270,English,Surge Foil,card,The Arkenstone // Seek the Heart,2d08a806-c70d-4421-a9eb-e29e54e4268f,adventure,Legendary Artifact // Sorcery — Adventure,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,271,English,Surge Foil,card,My Precious // Allure of Power,ce239994-1bc6-4083-b9cf-776e862c5479,adventure,Legendary Artifact — Equipment // Instant — Adventure,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,272,English,Surge Foil,card,"Orcrist, Goblin-cleaver",a496a9e4-8dd7-44a2-a4b2-d4ecfc8ee7c8,normal,Legendary Artifact — Equipment,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,273,English,Surge Foil,card,"Sting, Bilbo's Sword",7d57f11f-1698-4cf3-bb0e-bd9b0ea8442d,normal,Legendary Artifact — Equipment,"legendary,showcase","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,274,English,Surge Foil,card,Elven Passage,75cb4095-b252-49b0-ad2e-0ea52ae4709a,normal,Land,showcase,"surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,275,English,Surge Foil,card,Gleaming Splendor,42a1986c-9585-4544-b5a7-bee4be5c4506,normal,Enchantment,"enchantment,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,276,English,Surge Foil,card,The Lord of the Eagles,b0f29cce-324d-4229-8e29-692594b2e3c7,normal,Legendary Creature — Bird Noble,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,277,English,Surge Foil,card,"Gollum, Riddle Master",12d441b7-9349-47a1-b61e-9d563bc085b5,normal,Legendary Creature — Halfling Horror,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
HOB,278,English,Surge Foil,card,"Gandalf, Goblins' Bane // Flameshape",0db45ef8-5bc5-4914-9918-dae4ebf48153,adventure,Legendary Creature — Avatar Wizard // Sorcery — Adventure,"legendary,inverted","surgefoil,universesbeyond",foil,foil,,surge_foil
