idProduct,canonical_card_id,collector_number,canonical_name,metric_family,metric_columns,present_metric_columns,canonical_mapping_status,metric_mapping_status,pricing_eligible,card_id,candidate_card_ids,compatible_finishes,finish_scope,mapping_method,confidence,evidence,provenance
719602,23504,149,Dragonite,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25452,25453]","[""holo"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['holo', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23504,""canonical_number"":""149"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421228,""idProduct"":719602,""name"":""Dragonite [Jet Cruise | Dragon Pulse]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25452,""finish"":""holo"",""rarity"":""Rare""},{""art_kind"":""unknown"",""card_id"":25453,""finish"":""reverse_holo"",""rarity"":""Rare""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719603,23505,150,Mewtwo,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25454,25455]","[""holo"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['holo', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23505,""canonical_number"":""150"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421229,""idProduct"":719603,""name"":""Mewtwo [Reflective Barrier | Psyslash]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25454,""finish"":""holo"",""rarity"":""Rare""},{""art_kind"":""unknown"",""card_id"":25455,""finish"":""reverse_holo"",""rarity"":""Rare""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719603,23505,150,Mewtwo,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25454,25455]","[""holo"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['holo', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23505,""canonical_number"":""150"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421229,""idProduct"":719603,""name"":""Mewtwo [Reflective Barrier | Psyslash]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25454,""finish"":""holo"",""rarity"":""Rare""},{""art_kind"":""unknown"",""card_id"":25455,""finish"":""reverse_holo"",""rarity"":""Rare""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719605,23514,159,Energy Sticker,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25471,25472]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23514,""canonical_number"":""159"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421231,""idProduct"":719605,""name"":""Energy Sticker""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25471,""finish"":""normal"",""rarity"":""Uncommon""},{""art_kind"":""unknown"",""card_id"":25472,""finish"":""reverse_holo"",""rarity"":""Uncommon""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719605,23514,159,Energy Sticker,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25471,25472]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23514,""canonical_number"":""159"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421231,""idProduct"":719605,""name"":""Energy Sticker""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25471,""finish"":""normal"",""rarity"":""Uncommon""},{""art_kind"":""unknown"",""card_id"":25472,""finish"":""reverse_holo"",""rarity"":""Uncommon""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719606,23517,162,Grabber,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25477,25478]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23517,""canonical_number"":""162"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421232,""idProduct"":719606,""name"":""Grabber""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25477,""finish"":""normal"",""rarity"":""Uncommon""},{""art_kind"":""unknown"",""card_id"":25478,""finish"":""reverse_holo"",""rarity"":""Uncommon""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719606,23517,162,Grabber,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25477,25478]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23517,""canonical_number"":""162"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421232,""idProduct"":719606,""name"":""Grabber""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25477,""finish"":""normal"",""rarity"":""Uncommon""},{""art_kind"":""unknown"",""card_id"":25478,""finish"":""reverse_holo"",""rarity"":""Uncommon""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719607,23508,153,Antique Helix Fossil,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25459,25460]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23508,""canonical_number"":""153"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421233,""idProduct"":719607,""name"":""Antique Helix Fossil [Helical Swell]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25459,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25460,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719607,23508,153,Antique Helix Fossil,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25459,25460]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23508,""canonical_number"":""153"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421233,""idProduct"":719607,""name"":""Antique Helix Fossil [Helical Swell]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25459,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25460,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719608,23507,152,Antique Dome Fossil,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25457,25458]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23507,""canonical_number"":""152"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421234,""idProduct"":719608,""name"":""Antique Dome Fossil [Domed Armor]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25457,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25458,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719608,23507,152,Antique Dome Fossil,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25457,25458]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23507,""canonical_number"":""152"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421234,""idProduct"":719608,""name"":""Antique Dome Fossil [Domed Armor]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25457,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25458,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719609,23509,154,Antique Old Amber,base,"[""low"",""trend"",""avg1"",""avg7"",""avg30""]","[""low"",""trend"",""avg1"",""avg7"",""avg30""]",EXACT,AMBIGUOUS,False,,"[25461,25462]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes base columns ['low', 'trend', 'avg1', 'avg7', 'avg30']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23509,""canonical_number"":""154"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421235,""idProduct"":719609,""name"":""Antique Old Amber [Amber Protection]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25461,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25462,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
719609,23509,154,Antique Old Amber,foil,"[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]","[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""]",EXACT,AMBIGUOUS,False,,"[25461,25462]","[""normal"",""reverse_holo""]",multiple,multiple_physical_finish_candidates_without_family_specific_evidence,LOW,"Source fact: Price Guide exposes foil columns ['low-holo', 'trend-holo', 'avg1-holo', 'avg7-holo', 'avg30-holo']; source fact: canonical scope exposes compatible finishes ['normal', 'reverse_holo']. Inference withheld: no Cardmarket source field identifies this metric family with one finish.","{""canonical_source"":{""canonical_card_id"":23509,""canonical_number"":""154"",""status"":""EXACT""},""cardmarket_source"":{""idMetacard"":421235,""idProduct"":719609,""name"":""Antique Old Amber [Amber Protection]""},""inference"":{""base_to_finish"":""not inferred"",""foil_to_finish"":""not inferred""},""physical_candidates"":[{""art_kind"":""unknown"",""card_id"":25461,""finish"":""normal"",""rarity"":""Common""},{""art_kind"":""unknown"",""card_id"":25462,""finish"":""reverse_holo"",""rarity"":""Common""}],""source_fields_audited"":{""all_expected_columns_present"":true,""base_columns"":[""low"",""trend"",""avg1"",""avg7"",""avg30""],""foil_columns"":[""low-holo"",""trend-holo"",""avg1-holo"",""avg7-holo"",""avg30-holo""],""observed_metric_columns"":[""avg1"",""avg1-holo"",""avg30"",""avg30-holo"",""avg7"",""avg7-holo"",""low"",""low-holo"",""trend"",""trend-holo""],""unexpected_metric_columns"":[""avg"",""avg-holo""]},""source_files"":{""discovery_mapping_sha256"":""81b5c2edaebda0de843c7f6b13a9710e731d48fe3717881219ea5196d7e0335d"",""prices_path"":""/Users/facundogalmarini/Desktop/price_guide_6 (1).json"",""prices_sha256"":""86282c2015adc332db82ce65d162f6cc44dc0bb3208b8bfedd952268ffafa145"",""products_path"":""/Users/facundogalmarini/Desktop/products_singles_6 (1).json"",""products_sha256"":""318cdf83b38813443530bb4d14f770ed0c1225be9ad87ddebbbee00b097613b5""}}"
